reviewId,asin,book,source,date,rating,verified,helpfulVotes,author,title,text,format,vine,flag
RHJU2EAE51S5N,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-01-23,5,True,4,Ilona,Good and informative,"Not so many recipes, but gives some good information about the approach to choosing what to eat and cook. A good purchase.",Format: Paperback,False,
RM8GIF3YCQBP0,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-01-01,4,True,7,,EXTREMELY Useful & As Described,"EXTREMELY Useful & As Described Serves my specific purpose. Yes, it may be a bit repetitive as he has other books on the topic. But this is a serious matter and as the technology & renal science evolves, author is trying to reflect this.",Format: Paperback,False,
R3N9TFV1OZP5HI,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-12-12,5,True,1,Marlene Chwalek,Informative,Haven’t completely read it and did peruse the meal recipes.,Format: Paperback,False,
R1Z6DG1K8LUBBS,0578493624,Stopping Kidney Disease Food Guide,axesso,2023-10-24,1,True,0,Amazon Customer,it's a bare basics book,I returned this book for exchange on better book as this book is bare basics and not enough information for my specific needs,Format: Paperback,False,
RR619VDU3TUQ7,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-10-10,5,True,7,Alicia Petitto,A musy have for kidney patients,I ordered this book for my grandfather who was recently diagnosed stage 4 kidney disease. He can be a picky eater and this book gave my grandmother a lot of different food options as well as a lot of useful information!!,Format: Paperback,False,
R3LLAUT35JVDQ0,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-10-10,1,True,6,,"These recipes are so far outside normal, everyday cooking.",I did not like this cookbook. The recipes were outlandish and unrealistic for daily cooking.,Format: Paperback,False,
RQIMYT7AT73DR,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-10-09,5,True,26,Carol,What an amazing book and cookbook!!,"First it was a low price, for a specialty book. It is a cookbook with color pictures that are delightful. I love pictures in my cookbooks. There is some wonderful science in the beginning of the cookbook, and very practical insights, such as why it is so important to slow down the decline of your GFR number. 1 point or 7 points a year is a big deal. Deals with the issues of time to cook. 5 minute meal list. Price. Meals for $1.00, $2.00, $3.00, $4.00 Sample meal planning. Motivation to help you save your kidneys. Pep talks. It is a best friend, in a book and cook book. Hats off to you Lee Hull, you are trying to help everyone. Very international cooking also, and for foodies.",Format: Paperback,False,
RDO3PBL8G6F2W,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-09-28,5,True,4,Sandra Conrad,for people with kidney problems,Book has excellent food guide and recipes for people with kidney disease. A Must have book.,Format: Paperback,False,
R3US3NI4TNBUNA,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-09-22,3,True,4,FM3,Some good info,It had some good info but not as much or what I was exactly looking for. Didn't really care for the author's writing style.,Format: Paperback,False,
R3M8R18UI8H0T5,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-09-03,5,True,4,Bernice Armour,"This book is for Renal Disease, nor Chronic Kidney Disease",A good book but it wasn’t much help for Chronic Kidney Disease. But the information given was beneficial to one with renal disease.,Format: Paperback,False,
R9R4M9W8IGOJV,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-09-02,1,True,10,,Very poor choice for my needs,"I would return this book if it were more costly. I was looking for a book that would really show me how to stop Kidney Disease! By this I mean one that has low sugar and low carbs in ALL the recipes! If that is what you are looking for, you are in at the wrong place for this type of cookbook. It has very few recipes that have these two very critical criteria! I would send it back but it’s $10, not worth the bother!!! I have been an Amazon customer for many, many years and this is the first I have written a review. I have always been very satisfied with all my purchases——far too many to write about!! Thank you Amazon!!",Format: Paperback,False,
R3EOGJGX6IO13P,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-09-01,5,True,3,Lorraine Taylor,Great reference for beginning my journey on the renal siet,"There were lists of foods that were forbidden, allowed sometimes and foods that I can eat without much thought",Format: Paperback,False,
R3QJ7U54UU9Y4B,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-08-26,5,True,3,Matt DiRosario,Awesome book!,Great information and recipes! Looking forward to seeing my gfr improve 😃,Format: Paperback,False,
RRC1FDOF00R1T,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-08-25,4,True,5,,Just starting out,"The recipes look great and have begun preparing them. 1 question, does one loose weight too? Some may have already lost weight and these meal suggestions might create a difficult situation. Rock and a hard spot.",Format: Paperback,False,
R2NOKK4TILUSYI,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-08-20,2,True,2,,One man’s opinion,No justifiable evidence that this will work. No authority for the claims. I’m glad it worked for the author but as he said it goes against some current medical advice. Not enough recipes to even go a full month. Some don’t work. Not a total waste as I like some of his recipes.,Format: Paperback,False,
R1YBEZPQ8N04YC,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-08-18,3,True,5,Funny Girl,Very similar to another book we have on Renal Disease,"Great. But, many of the recipes and information in this book are repeats of the ones in the ""Renal Disease Diet 2000"" recipes book that we recently purchased. All of these are good.",Format: Paperback,False,
R19TQ0NTG3TKYS,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-08-14,5,True,6,TX,Best diet book for those with kidney issues,"Best diet book for those with kidney issues, also our dietician agrees...it's the bible of kidney disease by the authority on kidney diseases. Very informative above and beyond recipes",Format: Paperback,False,
R2SUYCS8VP96ZV,0578493624,Stopping Kidney Disease Food Guide,axesso,2023-08-09,1,True,6,Sissy Louise,dont buy this item,Was not what I wanted at all. Had nothing as far as food my husband would eat....I was looking for regular food with a healthy twist.....,Format: Paperback,False,
RLQ3ACTCOX2YQ,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-08-03,5,True,10,Teee,Stopping Kidney Disease,"Although I’ve done some researching of CKD as well as diet, this books has some information I hadn’t read before. The state by state statistics was quite informative. Several Recipes are similar to others I have, with some interesting twists. The suggestions for substitutions of certain ingredients are helpful. Will definitely try the Strawberry Ice Cream and the soups and salads. Most ingredients are staples, so easily accessible. The author’s insight and suggestions are quite helpful.",Format: Paperback,False,
RNRF9JQIF4E42,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-07-29,5,True,41,Christopher Borgia,Saved My Mother’s Life,My mom’s nephrologist told me that my putting my mother on this diet for the past 3 and half years has saved her life. She went from 10 egfr to over 40 egfr. As well as attained a healthy weight and has gone off a lot of her medication. I can’t thank Lee enough for dedicating his life to thoroughly researching the proper nutrition for CKD. My only wish is that every person with CKD and every nephrologist read Lee’s books…I can’t imagine how many less people would need to go on dialysis.,Format: Paperback,False,
R2C55OQS9DDX6X,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-06-03,5,True,1,Gee,NO,NO,Format: Paperback,False,
R19133BN6JOTNF,0578493624,Stopping Kidney Disease Food Guide,axesso,2023-05-24,4,True,2,BKS,didn’t especially care for it,Just didn’t appeal to me.,Format: Paperback,False,
R1D2WFL9MTQ51H,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-05-20,5,True,2,Grace Pena,Lo mejor,This book is really good and the receipies 👌,Format: Paperback,False,
R3S6FZDKLWJ0SD,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-04-28,5,True,17,Supersonic75,A godsend for those dealing with CKD of all types,"I bought this (along with several other books on CKD) after being diagnosed with FSGS last year. Out of all of them, this has probably been the most useful and is a wonderful companion to the other two books on kidney disease written by Lee Hull. The recipes are yummy, easy to make, and have helped me greatly with my kidney health (my GFR has improved by several points since beginning Hull's diet and ideas). I can't state that it will work for everyone, but if you're serious about trying to fend off the need for dialysis/transplant, get going and get on Lee's diet!",Format: Paperback,False,
R28RMW13NNNK99,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-03-21,5,True,9,Amazon Customer,Diet is the key,"After reading this book, I now know the best things to eat for breakfast, lunch and dinner that will not put stress on my kidneys. I suggest and recommend all three books and reading the book on controlling your diet..",Format: Paperback,False,
R1LL62MEBN14T1,0578493624,Stopping Kidney Disease Food Guide,axesso,2023-03-18,1,True,12,William,Do Not Buy,DISAPPOINTING. SUMMARY OF BOOK: ADVICE ON KIDNEY DISEASE IS 50 PLUS YEARS OUT OF DATE AND GOES ON TO GIVE ESOTERIC HOME RECIPES. DOES NOT ADDRESS TITLE OF BOOK.,Format: Paperback,False,
R3VDB4LWFZEPE2,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-03-11,3,True,5,Beg to Differ,unorthodox in many respects,I was surprised at how unorthodox the dietary recommendations are.,Format: Paperback,False,
R2UAB3Q1N378KR,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-03-08,3,True,1,sally ornelas,Not information I wanted,Didn't get the information I wanted or needed,Format: Spiral-bound,False,
R2WN8JPUHFC4QZ,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-02-18,3,True,1,Amazon Customer,Not very many recipes I would make.,I liked that they showed the nutrition facts.,Format: Paperback,False,
R2BIYS06DK9HSR,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-02-12,3,True,0,nancy,this is a vegetarian/vegan guide with product placement,"in the initial panic of a CKD diagnosis, i bought both his books and the recipes were delivered first. he definitely promotes a number of specific products and there is no meat anywhere. although some information is useful and i may use one or two recipes, be aware that this is a vegetarian perspective that seems to be purposefully obscured in the advertising. i was surprised anyway. you will get a broader base of information from other sources.",Format: Paperback,False,
R36JVEBD6WZGR,0578493624,Stopping Kidney Disease Food Guide,junglee,2023-01-10,5,True,2,irisclover,"Bought for my grandmother who only has one kidney, she loves this book.",Great gift for anyone that has any kidney issues.,Format: Paperback,False,
R2BZZXFL22UV74,0578493624,Stopping Kidney Disease Food Guide,axesso,2023-01-10,5,True,0,Placeholder,Lots of great receipts.,Very informative with great pictures. Can’t wait to try some of these recipes.,Format: Paperback,False,
R1EXPFRW3WP9DH,0578493624,Stopping Kidney Disease Food Guide,axesso,2022-12-02,5,True,0,Jacqueline Jones-Bryant,Useful,"I was able to find information on my condition, and I alleviated some of my fears.",Format: Paperback,False,
R227FMLNY7AM6Q,0578493624,Stopping Kidney Disease Food Guide,axesso,2022-11-28,3,True,18,Amazon Customer,Author is not a nephrologist but a patient.,This book says basically throw out medical opinions and try my way instead. He is also pushing a protein supplement- He says his play has worked for 20 years. Experts are wrong. I would point out that what works for 1 patient may not work for someone else. This can be considered but still consult your doctor before you start off on your own. He also recommends that basic foods that might be used in renal diet have to be disregarded. Make up your own mind and see your doctor.,Format: Paperback,False,
R2N7HFY62R8C3V,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-11-01,3,True,0,Amazon Customer,Informative,Wish the contents was better organized and catagorized,Format: Paperback,False,
R371EOIUHU29CV,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-10-23,5,True,6,Susan Johnson,Clean health Whole Foods,I bought this book because I was recently told by my doctor that my A1c was bad pre-diabetic so I started eating from this book the recipes are fantastic I feel so much better can’t wait for my next doctor visit,Format: Paperback,False,
R2X1PK8DA1CXMQ,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-10-19,5,True,5,,Best kidney disease books,26 year old son was diagnosed with renal failure...,Format: Paperback,False,
R2G6IJQ1VHC24M,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-10-14,3,True,10,S. Boyer,Not for your average person,"Not for your average person I bought this book knowing that I could not follow the diet but thinking I could find a few recipes to use. It is so radical that I cannot see hardly anyone being able to follow this. The author shows evidence that it can help, but again, it’s some thing I could never do.",Format: Paperback,False,
R7SIH8MP64HFJ,0578493624,Stopping Kidney Disease Food Guide,axesso,2022-09-30,5,True,1,Nita,Have learned so much,Have kidney disease and really needed to read up on what to eat and what not to eat. Very informative,Format: Paperback,False,
RGAQE56BF8QC,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-08-13,5,True,10,KT,My textbooks for victory!,"These books are going to take me to the promised land of kidney disease remission! This is so thorough and educational. A must have for anyone who wants better health, whether you have kidney disease or not.",Format: Kindle,False,
R24IU9C506WWEO,0578493624,Stopping Kidney Disease Food Guide,axesso,2022-08-03,1,True,19,Stacy M,Not for renal patients,Returning this. Recipes are not for renal patients. Too much sugar and protein.,Format: Paperback,False,
RZG9EVT1JG5W,0578493624,Stopping Kidney Disease Food Guide,axesso,2022-07-20,4,True,11,Mary,Improved my blood work. Went from stage 3a back to 2.,A bit of science. Somewhat complex but useful info on increasing serum creatinine and avoiding albumin build up in blood and urine.,Format: Paperback,False,
R2VIIW7D8V7BBC,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-06-01,5,True,156,MKR,REVERSED KIDNEY DECLINE IN 30 DAYS,"Stopping Kidney Disease Diet Book literally has saved my only kidney! Just three months ago I learned that my only kidney had lost 50% of its function in just one year. My eGFR was slipping downward way too fast and was in the low 30s when a random blood test caught the issue. I was both shocked and scared! At 73 years of age with multiple chronic conditions, I realized that if I didn't make some big changes, I would be on dialysis within a few months. I found the Stopping Kidney Disease books, followed the diet and within 30 Days I completely reversed the declining eGFR back up to 74. I will continue to follow this diet with a goal of continuing to strengthen my solo kidney. I found the best way to approach the diet is to read the Stopping Kidney Disease BASICS book which condenses all the important info into a small readable book. Lee Hull does an extraordinary job of explaining the science behind the diet and why it is important to be aware of the Potential Renal Acid Load (PRAL) of the various foods we eat. I can't eat many of the recipes in the cookbook due to food sensitivities but was able to modify a few of them to suit my needs. I do enjoy the polenta with blackberries, the vegetable masala, the soups & Mexican recipes. I make larger batches of the recipes I like and freeze them for the convenience of having a quick meal. I am grateful to Lee Hull for his amazing effort of compiling all the scientific studies and then sharing it with all of us. His free consultations about the diet, PRAL charts and the studies are an extraordinary gift of his time and wisdom. I hope that those of you who are on the fence will take the plunge and give yourself a life-saving gift with this diet!",Format: Paperback,False,
R1Q1U2K6WEU690,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-05-01,5,True,2,Rhoda Galvani,Finally a book with hope,This is a great find for someone with kidney disease… greatly researched by someone in the sane boat with serious science to back it up…. A plan to allow you to improve number not just wait for inevitable decline,Format: Paperback,False,
R3HNX1AHI8B5A0,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-04-16,3,True,3,Mombear,Good read,"An excellent book with good pictures, however the recipes are a bit complicated for an ill person to replicate. Need do-able daily meal ideas.",Format: Paperback,False,
RS7ZHKFR84NB6,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-04-04,3,True,4,Grace Downward,Some info and recipes for kidney disease.,Was not everything I was looking for. The recipes were ones that were mostly salads. I was looking for more substantial meals that we are use to eating.,Format: Paperback,False,
RFP0F7L33SOV3,0578493624,Stopping Kidney Disease Food Guide,axesso,2022-03-05,5,True,0,Amazon Customer,excelent,helpful,Format: Paperback,False,
R22Z4ZT0BNWLYN,0578493624,Stopping Kidney Disease Food Guide,axesso,2022-02-25,1,True,15,A.C.,Didn't care for the book & became extremely ill on his plan.,"I didn't care for the book, but did do his plan and supplement, & became extremely ill on his plan.",Format: Paperback,False,
R26OPN0FBVKK9P,0578493624,Stopping Kidney Disease Food Guide,junglee,2022-02-06,5,True,2,,Yikes,This book is very informative and scary and depressing...,Format: Paperback,False,
R3NFAP2EIKB897,0578493624,Stopping Kidney Disease Food Guide,axesso,2021-12-17,4,True,1,Kris,Helpful but could be improved,The recipes do include macro and micro nutrients. The cost analysis is not accurate for my location today. Some of the recipes have excessive amounts of sodium and potassium but that is clearly stated. Including a better section on meal planning would be helpful. Overall the book is helpful but could be improved from my point of view.,Format: Paperback,False,
R3DBFN270R89G5,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-12-07,3,True,4,Linda R. Brown,The recipes contain lots of ingredients and way over my ability.,"There are beautiful, colorful photos but the recipes are way too complex.",Format: Paperback,False,
R3PIH83TMXLJ3A,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-09-10,5,True,1,E. West,Love this book,"Love this book. Implementation of the concept works! Anyone suffering from kidney, liver or even just gastro disorders should give this a try.",Format: Paperback,False,
R2YFNTUEZ28F8K,0578493624,Stopping Kidney Disease Food Guide,axesso,2021-08-24,5,True,0,Amazon client,This is the book you want (CKD),"Straight up writing from a 20+ year survivor with Kidney disease. I got the information I was seeking. The only thing you have to lose is getting on the dialysis machine sooner, rather than later. Be proactive now. I am.",Format: Paperback,False,
R2G6LGO05A2XUE,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-08-15,3,True,1,Beverly,Not for me,Foods that I am not fond of and the pictures are terrible.,Format: Paperback,False,
R1AVISRQYO3NTG,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-08-12,5,True,1,Miss Anne,Informative,"Love this book. Information that Kidney patients most definitely can use, to be pro active about their disease.",,False,
R1F8GD8CPYMCHO,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-07-28,5,True,0,foxelade in Hallandale,Great book for people with CKD❤️,If you have CKD this book is the one to buy…Very very helpful❤️❤️,Format: Paperback,False,
R3IJZ75Y2DLRV4,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-07-11,5,True,1,Ann Christensen,SOLID IDEAS ON NUTRITION AND RECIPES FOR KIDNEY DISEASE,This is an excellent reference book for readers who are determined to gain control over their kidney disease. I loved the food labels author and health advocate Lee Hull designed. Very educational and entertaining (for food nerds anyway). I plan to add the modest selection of recipes to my go-to bowl of raw vegetable. A welcome addition!,,False,
R1V4406XJ947NO,0578493624,Stopping Kidney Disease Food Guide,axesso,2021-07-10,4,True,1,Murphy,Super informative...,Very informative and Hull certainly did his research. The recipes are not very appealing. Really Blueberry soup. Ugh,Format: Paperback,False,
R18FQAK3G7TRJL,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-06-14,5,True,1,Ladybird,Lots of great recipes.,"The book is great , just wish it had more of exactly what to eat.",Format: Paperback,False,
R2009OWE55IJ4U,0578493624,Stopping Kidney Disease Food Guide,axesso,2021-05-24,1,True,10,Emmie,"Salt in recipes, = Return","Returning it. My doctor told me absolutely no salt, and every recipe has salt in it. Still looking for a good book to help me.",Format: Paperback,False,
R2H2VDTBSAH3QB,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-05-21,5,True,2,C. Cruz,Book : Stopping Kidney Disease Food Guide,"If U have CKD .. Look no further. Highly recommend this Food Guide. Using it to try to reverse CKD due to Diabetes (Type II). Will update this post if it helps to reverse my CKD in August, 2021.",,False,
R2536IY5WGYR0L,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-04-15,3,True,0,Paul Simister,Helpful but American based ingredients and food analysis,"This starts with a quick summary of the key messages from the author's research heavy book also called Stopping Kidney Disease. It then goes on to provide a few sample recipes. Helpfully the book includes ingredients weight in grams as well as the American cup system. Unfortunately the analysis of common fruits and vegetables hasn't been translated into metric. Yes space in the table is limited so why not repeat the information all converted to 100g? A little bit of thought would have made this book much better. The ingredients haven't been translated so, for example, it lists arugula rather than rocket. The recipes may help to inspire you to create your own versions (would be much easier if the ingredient analysis was in grammes) or you can follow them. As they are, they didn't excite me. The author has done an extraordinary amount of work to help people with chronic kidney disease across these two books. For that I'm very grateful but I don't find either book very user friendly.",Format: Kindle,False,
R1QJ78X6REI8E8,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-04-13,5,True,14,Kindle Customer,Read both of Hull's Books & Take Control of your Health,Very good book & in my case has literally changed my life. Along with reading Mr Hull's first book Stopping Kidney Disease I have raised my EFGR substancely. 11 years ago my EFGR was in the low 30's and my last blood work it was 62 ! I am 72 & back when I was in the 30's my Nephrogest said the disease was chronic and there was little likelihood of any improvement. In fact the most likely senario was the numbers would worsen over time. Still a common view among most doctors in the field. Hopefully that is changing. Take hold of your life and do the hard work to improve your health.,,False,
R2OQPTTPWO0TEI,0578493624,Stopping Kidney Disease Food Guide,axesso,2021-04-11,4,True,1,Barbara s. Huskey,Knowing everything possible about CKD,"I have ckd, chonic kidney disease and it explained alot of thimgs i didnt know about eating the right things.",Format: Paperback,False,
R1IXHRED73M636,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-03-27,5,True,0,Jay,Definitly worth looking into.,This is important information for anyone with failing kidneys. I go by it and it has helped me a great deal.,Format: Kindle,False,
R1D2PKL0QL8HH8,0578493624,Stopping Kidney Disease Food Guide,axesso,2021-03-20,5,True,0,barbaraj47,Book,Lots of good meals,Format: Paperback,False,
R2B72MBCVSMCCV,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-01-29,5,True,0,Raul Garza,👍🏼,Good recipes,Format: Paperback,False,
R31QZLCU8NJW2Z,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-01-09,5,False,1,,Excellant!,Very informative with tasty recipies! Highly recommend!,Format: Paperback,False,
R33H40SL80Q9BX,0578493624,Stopping Kidney Disease Food Guide,junglee,2021-01-08,3,True,2,Sheri Selvage,Seemed Too Difficult and Involved,Pretty complicated and foods pretty speciality Was for 90 year old and not sure they would enjoy the foods or spices recommended. Seemed pretty difficult and involved.,,False,
RHXG146WJZZJ8,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-12-10,5,False,1,,Read everything from Lee Hull,This is without question the best and most effective program to improve kidney function...,,False,
RBLSFWCUUA1ZX,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-11-20,5,True,119,skunktrain,"Excellent—don't be put off by the near-vegan recipes, they are necessary for kidney healing","Yes, some people will be immediately put off by the diet, as it is almost vegan. (As far as I can see, the only non-vegan ingredients mentioned are egg whites and maybe butter.) But the author, Mr Hull, explains WHY this is—our weakened kidneys have to struggle when dealing with the high acid load in meat and a lot of dairy products. An excellent way to speed our kidney decline is to eat lots of animal protein, which is what we DON'T want! The diet is not vegan, vegetarian, or any ""ian"" diet; it pushes no political, philosophical, or any other agenda, other than ""let's eat better for our kidneys."" Many people have a problem with this as if they think that it's some sort of an affront to be expected to eat no meat! Look, Mr Hull didn't make the ""rules"" about what our kidneys can tolerate, he just reports what IS. And this is it. Meat, cheese, and dairy are hard on our kidneys. Complaining about this fact doesn't change anything. As for the cookbook itself, it's very helpful in explaining the different things we need to be looking for when planning our meals and the reasons for them. His other book (Stopping Kidney Disease) is important to read first because it gives a back story about the WHY (with copious medical studies backing up his conclusions). In this cookbook he gives suggestions on how to transition to this new diet. He gives an abbreviated list of food values so you have an idea of which foods have what elements in them. This helps you plan your menu and grocery shopping. The recipes themselves? I've only dabbled in a few—primarily his mainstay ""pecans and cranberries every morning"" breakfast. (It's great, and he's right, it's super easy to prepare and you KNOW it's good for you!) The recipes look delicious and I plan on trying a few. But even if I don't—they still give me a starting point and an idea of what I can do. As it is now, I'm happily making some similar dishes, inspired by his cookbook. He makes it clear that this cookbook is just the first edition, and that he plans further, improved editions. As for now, I think it's a great start and will help you get a clearer picture of what is possible with this diet.",Format: Paperback,False,
R22IY3OM9CLEQE,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-10-10,5,True,4,john,Good book,"I have tried 2 of the recipes so far and enjoyed both. I like that he lists the nutritional values such as potassium, phosphorus, sodium, orac, and polyphenol content. I have read 4 or 5 renal cookbooks and have taken something away from every book. I feel like every patient is different but this is definitely worth trying for a while and retesting your blood work. As kidney patients it's important to learn from other successful patients with the same disease and I believe in my experience this book accomplishes that.",Format: Kindle,False,
RWYUPG6VI33HI,0578493624,Stopping Kidney Disease Food Guide,axesso,2020-09-22,4,True,1,Wisteria vines,Good start to teach about CKD,"I was hoping for more main dish entrée dishes but it has given me a starting place, what not to eat and etc.",Format: Paperback,False,
R1UMZ34T6IQTIO,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-09-15,5,True,1,Ginger Denise Scott,"Very good book for anyone having these problems, but that's my personal opinion.","I'm enjoying this book, because it's been very good for me. Helping me with some issues that I've got to deal with, and that am trying to prevent future problems with. Pertaining to having kidney issues.",Format: Paperback,False,
RL9BN8N86F63M,0578493624,Stopping Kidney Disease Food Guide,axesso,2020-09-05,1,True,10,Ronda,Not very good variety,Its vegetables and fruit. One bread no recipie and honestly i would make only 3 of them. Good If you want a complete change and plant bassed milk not good all rhe time.,Format: Paperback,False,
R30LLHB5YAJVF3,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-08-22,5,True,1,vicki,Great information!,I found this book very informative. I believe I can keep my stage 2 kidney disease from progressing. Thank you!,,False,
R1TVCFNOQ6DBJ9,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-08-04,3,True,3,Pam Triplett,Vegetarian,The book is informative with good recipes for vegetables. No where is the description does it say vegetarian. We are new with CKD but would like to begin with moderation not completely removing food groups.,Format: Paperback,False,
R1AW9ORXXRDJRT,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-07-31,5,True,0,Carol A Hunt,Good Read,Good read and well displayed and explained.,Format: Paperback,False,
R26CDOV8VYSQY6,0578493624,Stopping Kidney Disease Food Guide,axesso,2020-07-27,4,True,3,CJ,Must have for people with kidney disease.,I like the fact that the author describes the course of Kidney Disease down to the molecular level to give the complete picture of the disease. The recipes seem to be favorable and easy to fix so that part is good. The only downside is that the information comes mainly from the author and he doesn't have much backup.,Format: Paperback,False,
RTAB67B4LAQCB,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-07-13,3,True,4,Amazon Customer,3 stars,The book had some good recipees. It was not to diabetic friendly. Stay clear of the jackfruit recipee if your diabetic. Unless your realy into kidney function its hard to understand the intro section. I gave it 3 stars for the easy to make recipees and good nutrition facts.,Format: Paperback,False,
R21S1ZZH4CHR54,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-07-08,5,True,1,toomyfun,A great find for kidney patients,"Since using this cookbook, my husband’s kidney function has improved! Easy to follow menus and recipes.",Format: Paperback,False,
R1PAPRP2LAZ9AW,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-07-02,5,True,0,Di,Does help you to understand the functioning of kidneys & how to prolong the disease..,I liked the book. Very informative. Some words were hard to understand.,Format: Paperback,False,
R2ZRJHJ07HP0LT,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-03-21,3,False,2,James V Snipes,Poor choice!,Some recipes missing ingredients and or instructions for listed ingredients. Looks like a very bad cut and paste job.,Format: Kindle,False,
RDPQSVU5CBQFG,0578493624,Stopping Kidney Disease Food Guide,axesso,2020-03-14,4,True,0,Ms Linda L. B.,Very helpful as a starting point to improving your health,"You do need to read 'Stopping Kidney Disease' also by Lee Hull first. It helps to give a baseline of understanding for what you will do and why. The book is good, but nowhere near comprehensive enough. A list of all basic foods and their content of Potassium etc would be really useful so that we can expand our base menus. The recipes in the book are really good especially showing the nutritional values as a percentage of what you should be eating in a day. But I would like to see a lot more of them.",Format: Paperback,False,
R3SEFCRPTPL0FZ,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-02-17,3,True,1,Cher,Wish it had more informatiin,Thought it would have had better information,Format: Paperback,False,
R34VTYZEK1CTEN,0578493624,Stopping Kidney Disease Food Guide,axesso,2020-02-08,1,True,13,S.Allt,Over my head.,Wasted $ on this one. I still don't know what to eat or not eat. This is so complicated. I will look at it again. Good luck.,Format: Paperback,False,
R2TZKJNGAJF5UE,0578493624,Stopping Kidney Disease Food Guide,junglee,2020-01-23,3,True,2,AByer,Helpful,"This food guide is helpful but very limited in choices. If you want to know what to eat to help relieve your symptoms then this book does have a list of foods that are recommended to be safe without putting pressure on your kidneys. I tried this for a couple of weeks and found myself hungry and craving all sorts of foods, based on the small portions simply because I wasn't full. I have tried to expand my food list outside of what is in the book but its a challenge with all the things that need to be taken into account, low potassium, ORAC, AGE, PRAL. I will have to wait a couple of months for my next set of tests to see whether I have made any progress. None of the links in this book are working, everything redirects to the Albutrix site and there are no sharing of or more recipes to be found online as mentioned in the book, which is quite disappointing. The Albutrix site has no recipes and no community for readers to share ideas. Overall this is a good and needed guide to point you in the right direction of what you should and should not be eating. You may need to do a bit of of your own research to expand your food list and recipes based on the guidelines.",Format: Kindle,False,
R578NSAPZYXG9,0578493624,Stopping Kidney Disease Food Guide,axesso,2020-01-10,5,True,0,Placeholder,excelllent,excellent,Format: Paperback,False,
